group_id: [112,43]

Description: C14 x C2 x C2 x C2

   Subgroups            rho
  1                    1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2                   1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C2 x C2              1
  C7                   1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C2 x C2 x C2         1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C14                  1
  C2 x C2 x C2 x C2    1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2             1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2        1
  C14 x C2 x C2 x C2   1
